Category,Event,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,Node,active0,active1,active2,active3,active4,active5,active6,active7,active8,active9,active10,active11,active12,active13,active14,active15,active16,active17,active18,active19,active20,active21,active22,active23,active24,active25,active26,active27,active28,active29,active30,active31,active32,active33,active34,active35,active36,active37,active38,active39,active40,active41,active42,active43,active44,active45,active46,active47
Handkerchief,CFDA Fashion Awards,-0.895352026,0.555555556,0.87988269,0,0,0.991807045,0,0,0,0,-0.426401433,0.653856628,0,0,0,-0.577350269,-0.420084025,0.158113883,0.561951487,-0.507673083,0.672530163,0.326221404,-0.374634325,-0.664507067,0,0,0,0.087370406,-0.808290377,0.308998837,-0.48507125,-0.636926092,-0.758098044,0.733235575,0.096140803,0.393028682,0.333333333,-0.953998092,0,0,-0.784464541,0,0.962250449,0,0.33028913,0.309787346,0.177604263,-0.570351825,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Handkerchief,Haute Couture Fashion Week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588463892,0,0,0,0,0,0,0,0,0,0,0,0,0.146647115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
Handkerchief,London Fashion Week,-0.443436511,0.57406756,0.127000127,0.128859471,-0.240771706,-0.139121669,0.191741247,0.961516386,-0.844653027,0,0.287968669,0,-0.251234115,-0.306185086,-0.686599398,-0.301511345,-0.420084025,0.240076837,0.811107106,0.245737049,0.751639735,0,-0.471404521,-0.852000917,-0.767966668,0.104956714,0,0.756649908,0,0.966626594,-0.420084025,0.206973929,-0.168367043,0,-0.46316597,0.452614266,-0.307238149,0.522812181,0,0,0.196116135,0,-0.777143634,-0.217758193,0.321415099,-0.452766121,-0.41927408,0.570351825,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Handkerchief,Men's New York Fashion Week,0.428680354,-0.475717899,-0.635000635,0,0.486533633,0.973851681,-0.469668218,0.084616219,-0.239130435,-0.492365964,-0.174077656,-0.053376051,0.507092553,0.315301768,0.890723543,-0.577350269,0,-0.338061702,0,0.575362827,0.723357446,-0.53302427,-0.471404521,0.805549271,-0.600956452,-0.174927857,-0.075646947,-0.453989945,0.808290377,0.545278541,-0.727606875,-0.073494492,0.613666438,0.146647115,0.787536917,-0.436126508,0.513436031,-0.977679904,-0.530330086,0.089243038,0.78062475,-0.325156689,0.976085966,0.627496408,0.978856431,-0.4822396,-0.514269922,-0.82737924,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
Handkerchief,Milan Men's Fashion Week,0.247076762,0.555555556,0.108190873,0.19142011,0.839151643,-0.559334497,-0.761954677,0.197437845,0.300762709,0,0.522232968,-0.506565886,-0.159363815,0.420084025,-0.197476589,0.577350269,0.690753344,-0.855625341,-0.744322928,-0.575362827,-0.929789833,0.860038247,-0.469144591,-0.259644104,0.542941359,0.44644803,0.242848441,-0.453989945,-0.824060518,0.552392396,-0.48507125,0.787611636,0.758098044,-0.146647115,-0.180097384,0.894470749,-0.581790748,0.8950863,-0.030195775,-0.740963186,-0.294174203,0.591082031,0.770528992,-0.97312368,0.622799155,0.452766121,0.778543531,0.56404404,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Handkerchief,Milan SS Ready to Wear,-0.745816855,-0.390981127,-0.289486191,-0.201514984,-0.254083903,0.447916762,0.770491568,-0.021643862,-0.272690145,-0.410824015,-0.321860343,0.316230629,-0.491572818,0.745182476,0.224470522,0.752886476,0.221294629,-0.951163255,-0.162221421,-0.034253272,0.30572943,0.728369787,-0.053605627,-0.143959091,-0.279461568,-0.777145273,-0.818592501,-0.087370406,0.78002849,0.42286824,-0.637633624,-0.230174874,0.634216499,-0.088354126,0.34780755,-0.865103535,-0.765717349,-0.700358663,-0.108687266,0.264937507,0.893844115,0.106298801,-0.031302009,0.87611118,0.015229702,0.524501627,0.003450718,0.611360787,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Handkerchief,New York Fashion Week,-0.229180487,-0.996867461,0.87988269,0.075377836,0.347524023,-0.139121669,0,0.084616219,-0.307007795,0.942809042,0,-0.777683106,0.169030851,-0.21926723,-0.25,-1,-0.420084025,-0.387298335,0,-0.575362827,0.15173154,0.148282456,-0.40824829,-0.152597179,-0.161048438,-0.90913673,0,-0.113102892,0.776713058,0,0,-0.710881252,-0.388047206,-0.87988269,0.74677165,0.558514443,0.333333333,-0.407160432,-0.01153164,-0.457495711,-0.294174203,0,0,-0.772649015,0.656217959,0.468764969,0.443937261,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Handkerchief,Paris Fashion Week Ready to Wear,0.155592477,0.666260759,0.122456689,-0.113066754,-0.851256531,-0.413252935,-0.191410373,-0.190530764,0.638989811,-0.559430928,0.738548946,-0.156956985,-0.27167534,0.727021131,-0.389302442,-0.577350269,0.420084025,-0.574197397,0.506866324,0,-0.871773796,-0.26097368,-0.471404521,0.373785225,0.546215392,0.98491054,-0.777354918,-0.961074462,-0.808290377,-0.137901043,-0.434940621,-0.516925524,0.066898841,-0.190959781,-0.666507127,0.322458464,-0.345024678,0.713731906,-0.286744534,-0.689700735,-0.310086836,-0.37934947,-0.403138599,-0.820767734,-0.158719829,-0.73125704,-0.339062684,0.570351825,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Handkerchief,Pitti Immagine,0.235902057,0.050443327,0.398508385,0.924320795,0.464718675,-0.682232007,0.037247113,-0.172364407,0.123633839,-0.415048538,-0.405522447,0.509283585,0.771541411,-0.700140042,0.164196724,-0.762492852,0.857492926,0.698449641,-0.172928616,0.663221338,-0.41465169,-0.596998719,0.155542754,0.299077619,-0.443442986,-0.106770355,-0.959899754,0.617802063,-0.821354502,0.452055377,-0.231034427,-0.044406693,-0.707106781,-0.264544132,0.695785645,0.721248467,0.281014129,0.178700215,-0.266500895,0.077330889,-0.912396923,0.8914185,0.957841489,-0.520713741,0.862439362,-0.786383264,0.272499607,-0.710957873,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
Headband,Academy Awards,-0.763169311,0.67692767,-0.269094276,0.366869549,-0.098488116,0.569592985,0.19418754,-0.28581593,-0.657169718,-0.442897174,-0.471404521,0.225986413,-0.74242587,0.341066127,-0.570938623,-0.90003065,-0.811920672,-0.486927689,0.860073269,0.209821727,-0.257185371,-0.50381741,-0.918267258,-0.286860228,-0.900790085,0.038418938,0.266927477,0.985443182,0.607240081,-0.509783998,-0.093038576,0.404513352,-0.231666187,0.592727004,-0.517846175,0.809518982,0.912585909,-0.172928985,-0.653505574,0.074349786,-0.6219555,0.996301124,-0.942809042,-0.854542662,-0.985004506,0.471880334,0.213604889,0.488329838,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Headband,Bread and Butter,-0.027084274,-0.124878108,-0.253848657,0.093176102,0.564994019,0.985991922,-0.540237634,-0.088045091,-0.657793514,0.214933959,-0.070534562,0.228484902,-0.607232709,-0.179017009,0.819512276,-0.32772285,-0.472690959,0.027637985,-0.305589944,-0.962250449,0.919681998,0.212597601,-0.802180629,-0.162641236,-0.951272261,0.076809537,-0.101761942,0.34299717,0.800640769,0,0.583349268,-0.151351379,0.38818157,0.978362923,0.084169927,0.97493603,0.942809042,-0.288319929,-0.350706795,-0.650944555,-0.307786894,0.842664841,0.862035934,-0.03498022,-0.420084025,0.359675001,-0.44570925,-0.939393939,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Headband,CFDA Fashion Awards,0.241746889,0.662266179,-1,0,0,-0.140028008,0,0,0,0,0.816496581,0.912537704,0,0,0,0.319546092,-0.727606875,-0.40404638,0,-0.555555556,0.102062073,0.850390406,-0.564782495,0.067015058,0,0,0,-0.816496581,-0.333333333,-0.291604875,0.301511345,-0.294174203,-0.522232968,0.925237406,-0.803685041,0.914167929,-0.577350269,0.662266179,0,0,-0.164845118,0,-0.471404521,0,-0.420084025,0.020765846,-0.469871494,-0.522232968,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Headband,Haute Couture Fashion Week,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102062073,0,0,0,0,0,0,0,0,0,0,0,0,-0.038023455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
Headband,London Fashion Week,0.907302187,-0.918008961,-0.577350269,-0.506829064,-0.707106781,-0.942809042,0,-0.626316471,-0.393283253,-0.261552769,0.577065369,0,0.69026849,-0.228382804,0.662122192,-0.257901597,-0.565916458,0.768049342,-0.707106781,-0.393028682,-0.158702764,0,-0.284267622,-0.437740524,0.450937052,-0.324442842,0,-0.471404521,0,-0.998858838,-0.87038828,0.174403893,-0.968857668,-0.646398736,0.653856628,-0.633290932,-0.598671095,-0.745514478,0,0,-0.329690237,0,0.839140322,-0.327326835,-0.235251353,-0.436082763,0.379980298,0.522232968,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Headband,Men's New York Fashion Week,0.583716596,0.087859537,0.577350269,0,-0.816496581,0,0,-0.440225453,-0.879173965,-0.749784605,0.333333333,-0.295958174,-0.447213596,0.591800152,-0.541736339,-0.087148934,0.140028008,0.083066106,0,0.333333333,0.056658342,-0.240247239,-0.284267622,0.686699997,0.028363801,-0.324442842,-0.396202908,0.942809042,0.333333333,-0.612372436,-0.301511345,-0.115662986,-0.556234201,-0.038023455,0.620173673,-0.217257241,-0.323380833,0.523573285,0.416916949,0.807585353,0.538381902,0.63859506,-0.508304245,0.165906669,-0.368881697,-0.345447379,0.105260507,-1,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
Headband,Milan Men's Fashion Week,-0.171114698,-0.92717265,-0.292031344,-0.292107207,0.023249528,0.698256535,0.007557562,-0.440225453,0.074273917,-0.033389028,0.333333333,-0.738638513,-0.737864787,0.87038828,-0.343714778,0.551943249,0.591138905,-0.202691135,0.648885685,0.555555556,-0.481411523,-0.212597601,0.294943336,-0.451910536,-0.963353869,-0.681913434,-0.567763268,0.942809042,0.1034286,-0.406029935,-0.904534034,0.742946908,-0.522232968,0.038023455,0.682022237,0.03643833,0.531328053,-0.80934167,0.016320076,-0.174708306,0.494535355,-0.812058439,0,0.211288564,-0.495073771,0.436082763,0.74435031,0.820255793,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Headband,Milan SS Ready to Wear,0.760311708,0.33661365,0.48485012,0.292031344,0,0.785651657,-0.650073801,-0.535305149,-0.182695016,-0.572070261,-0.440225453,0.087049595,0.522001267,0.209483677,-0.744482453,-0.129880559,-0.127764513,-0.242868807,0,-0.757175903,-0.079796788,-0.775132203,0.452555729,0.572750332,-0.640511624,0.859365165,-0.187258655,0.816496581,0.486864496,-0.187931251,-0.988138591,-0.560830309,-0.317600515,0.238808286,-0.552727977,-0.696154775,0.157353042,0.952587215,0.323466855,-0.218998405,0.47386114,-0.3479445,0.690065559,-0.375574913,0.290552453,0.250445524,-0.875736915,0.130727563,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Headband,New York Fashion Week,-0.745515087,0.225002188,-1,0.271652684,-0.816496581,-0.942809042,0,-0.440225453,-0.889497312,0.90150376,0,-0.753364899,-0.894427191,0.383466942,-0.147441956,-0.553470066,-0.565916458,-0.456788061,0,-0.333333333,-0.465571217,0.531494003,0.492365964,-0.574534438,0.904534034,0.694861582,0,0.845578074,-0.619268062,0,0,-0.594651383,-0.821746377,-0.240815215,-0.313178191,-0.039746432,0.577350269,-0.473684211,-0.732798975,-0.650944555,0.494535355,0,0,-0.06319752,-0.500773396,0.690212047,-0.253320199,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Headband,Paris Fashion Week Ready to Wear,0.889624132,0.543424317,0.200669318,0.077615053,0,0.560112034,-0.589661894,-0.314870143,0.909812983,-0.792476702,-0.471404521,-0.404063729,0.84947364,0.192147702,-0.25255786,-0.087148934,0.727606875,-0.091637147,-0.552344771,-0.544331054,-0.222219517,-0.890008505,-0.710669055,0.067015058,0.262147763,-0.861361715,0.012144421,0.40824829,-0.333333333,0.362620334,0.54070214,-0.808979057,0.915294903,-0.691913585,-0.053376051,0.206528517,-0.168553923,-0.503322296,0.484042085,-0.274774035,0.729800449,0.177387517,0.916949301,-0.104828484,0.734517123,-0.609752806,-0.704807241,0.522232968,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Headband,Pitti Immagine,-0.445042461,0.541191935,0,0.870639209,0.496291667,0.266734359,-0.443329314,-0.254864462,0.1875,-0.138167781,0.891555828,0.260774164,-0.875892821,-0.522232968,-0.782608696,0.084403394,0.924137707,0.848674062,0.150755672,0,-0.538536842,0.824999874,0.937958099,0.014623885,-0.405236789,0.594088526,0.371321716,0.288675135,-0.390831794,-0.411597799,0.574426958,-0.091724923,0.167967753,0.545881418,0.278787949,0.684570481,0.601255631,0.744322928,-0.265377623,-0.55014856,-0.529535748,-0.361961383,-0.828078671,-0.641688948,-0.219381727,-0.934463063,0.385355109,-0.495519432,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
Headpiece,Academy Awards,-0.024215397,0.26574791,-0.897616165,-0.029186756,-0.939648729,-0.428184304,0.754582264,0.373759293,-0.502940734,-0.917381664,-0.754247233,0.521674343,-0.521399395,0.129572772,-0.243817106,-0.763514375,0.911093185,-0.120824419,0.490027426,-0.593465465,0.23048194,0.504518618,0.802322918,0.942950784,0.625415875,-0.407032458,0.151132533,-0.292788366,0.645647084,0.568826074,-0.705459035,-0.060787997,0,0.360940269,-0.497500402,-0.580348314,0.670068313,0.183628618,0.245461239,0.559801558,0.406849697,-0.576284322,0.097590007,-0.094155447,-0.50300303,0.433400912,0.393542077,0.514217873,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Headpiece,Bread and Butter,-0.261423601,0.399429793,-0.294928425,0.034223749,0.980865197,0.293630361,-0.70945307,0.968495997,-0.802067541,-0.345492864,-0.437314282,-0.084831733,-0.867919963,0.698642846,0.722664316,-0.198191496,0.020727893,0.520679433,-0.305217125,-0.816496581,-0.603910325,0.36104894,0.729493336,0.210751616,0.680736785,0.661659139,-0.385934705,0.669172717,0.639305694,-0.148522131,-0.71502993,0.618025473,0.413802944,0.978852056,-0.258191741,-0.207778262,0.694107386,-0.338425463,0.707298707,0.688247202,0.268450083,-0.873484847,0.15243321,-0.687011133,0.125988158,0.396155323,0.110341854,-0.74995027,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Headpiece,CFDA Fashion Awards,-0.356348323,0.423659273,-0.570351825,0,0,0.827340304,0,0,0,0,0.653197265,0.197528077,0,0,0,0,0.365148372,0.181236628,-0.453989945,-0.471404521,-0.476580882,0.276096249,0.510104491,-0.487950036,0,0,0,-0.450834817,-0.316862125,0.728795089,-0.40824829,-0.639362013,-0.816496581,0.712909606,0.608068992,0.11496025,-0.960987652,-0.565916458,0,0,-0.700913026,0,0.292770022,0,-0.881917104,0.020792762,0.900937463,-0.216956505,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Headpiece,Haute Couture Fashion Week,0,0,0.697096676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417008272,0,0,0,0,0,0,0,0,0,0,0,0,0.361938723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
Headpiece,London Fashion Week,0.507600111,-0.294393109,-0.10976426,0.029709372,0.301511345,-0.522232968,-0.123091491,0.870335875,-0.06118477,0.473397197,0.120542544,0,0.999702867,-0.738941728,0.194624736,-0.492365964,0.365148372,0.433417844,-0.786333651,0.321794285,-0.511198111,0,0.167443672,-0.747017881,-0.402889278,0.224872398,0,-0.260289603,0,0.710455425,0,-0.199786174,-0.841140832,-0.778716646,0.358870281,0.491512947,-0.562114513,0.952296302,0,0,0.107832773,0,0.487377045,0.745355993,0.815426781,-0.478233527,0.275240941,0.836832232,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Headpiece,Men's New York Fashion Week,0.649331195,-0.740880847,0.98787834,0,-0.522232968,0.87038828,0.201007563,-0.088045091,-0.142695112,0.084968728,0.2,-0.417003717,0.301511345,-0.989826795,0.194624736,-0.471404521,0,-0.904167157,0.050443327,0.942809042,-0.729134762,0.710866892,0.167443672,0.607142857,-0.796571313,-0.546118681,-0.280975743,-0.468521286,0.316862125,0.894792487,-0.816496581,0.291376247,-0.115954207,0.361938723,-0.65406994,-0.879734959,-0.755635281,-0.185797876,-0.278693206,0.563872694,0.429219817,-0.978917436,0.245534277,0.206065147,0.276579938,-0.377988503,-0.848410718,-0.890228737,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
Headpiece,Milan Men's Fashion Week,-0.249620679,-0.302613766,0.604878005,0.511631143,-0.842658715,-0.478861155,-0.402529285,-0.440225453,-0.388325007,0.023243247,-0.066666667,-0.646167576,-0.852802865,-0.67936622,-0.37044994,0.471404521,-0.677070995,-0.139149559,0.781721684,0.471404521,0.85267475,-0.36104894,-0.47628581,0.171377655,0.484337079,-0.979032621,-0.18865629,-0.468521286,-0.169106648,-0.109952782,0.40824829,-0.338754631,0,-0.361938723,-0.136956293,0.216639294,-0.114946542,0.684390577,0.5333186,-0.138009223,-0.431331093,-0.090928269,0.254823596,0.144337567,-0.683000952,0.478233527,-0.474413301,0.475992182,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Headpiece,Milan SS Ready to Wear,0.12670389,-0.650739494,0.913882833,0.191004541,0.090909091,0.731896415,-0.06574195,-0.504122325,0.338786072,-0.044158607,-0.123263127,0.608651419,0.936500164,0.115061741,-0.513177234,0.248818976,-0.266338057,-0.421493195,0.184448634,-0.286255719,-0.234294344,-0.840853304,-0.533142624,-0.229480357,-0.004821276,0.36936722,-0.348048737,0.450834817,0.509087432,-0.01872295,0.117621624,0.906884512,0.109000863,0.576704009,0.620907063,-0.397224496,0.388549142,-0.623972257,-0.478857563,0.474484016,0.573044714,0.982397418,0.676190476,-0.283812511,0.981778575,0.231962385,0.336962424,0.180832627,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Headpiece,New York Fashion Week,-0.687447608,0.070825887,-0.570351825,0.598671095,-0.174077656,-0.522232968,0,-0.088045091,-0.142394487,0.767027139,0,0.437065016,-0.904534034,-0.258438944,-0.476731295,-0.816496581,0.365148372,-0.567253167,0,-0.942809042,-0.046599173,-0.36104894,-0.676715542,0.149403576,-0.206528517,0.247685576,0,0.403528419,-0.588667782,0,0,0.315375947,-0.851358508,-0.296131682,0.082397758,-0.344880749,0.51745489,0.738866451,0.52267328,-0.688247202,-0.431331093,0,0,0.745700347,-0.650814027,0.713673433,-0.137620471,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Headpiece,Paris Fashion Week Ready to Wear,0.895604396,0.393476718,0.651023303,0.321508551,0.852802865,-0.51708769,-0.75895903,-0.454812429,0.670209095,0.004243617,-0.754247233,0.387232484,0.185031004,0.370314815,-0.583291208,-0.471404521,-0.365148372,0.384474752,-0.489110293,-0.866025404,0.867209757,-0.313908426,0.613960129,-0.121987509,0.150446641,-0.724139309,-0.092418484,-0.631168744,-0.316862125,-0.113540831,-0.89850374,0.736235045,0.750544342,-0.875597402,0.907730711,0.862840305,0.343335975,0.727606875,0.750466802,0.899228803,-0.681994339,-0.819558784,-0.146020415,-0.179028719,-0.3107407,-0.572706676,0.900937463,0.216956505,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Headpiece,Pitti Immagine,-0.403986939,0.96168525,0.344424679,0.760074248,-0.57137259,-0.081116156,-0.884721985,-0.311501009,0.802803324,-0.763327251,0.695988743,0.019073491,-0.649826584,0.67936622,-0.702901946,-0.249029123,-0.819891592,-0.250922906,0.223529197,0,0.4646744,0.55115845,-0.982205255,0.479157424,-0.485501811,0.607843137,0.263330715,0.765092056,-0.569663047,-0.270174349,-0.388888889,0.590301278,-0.262612866,0.472377386,-0.824798546,-0.402441371,0.394690081,-0.636035191,0.924320795,0.271448357,-0.650981239,0.412391752,0.028571429,0.469668218,0.592156525,-0.935674292,0.396664414,-0.835543855,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
Hijab,Academy Awards,0.268661525,0.983748193,0.534636114,-0.382683376,-0.150778519,0.77515742,0.255786221,-0.02038883,0.661930252,0.598009945,0,-0.875,0,-0.67070461,0.027228657,-0.725653484,-0.396155323,0.238144836,0.596298434,-0.388058736,-0.37755102,0.197814142,-0.395628284,-0.584939279,0.174239363,0.218133112,-0.812106889,0.56311039,-0.081820751,-0.418193681,-0.392672897,0.300037507,0.204089009,0.577350269,-0.3027884,-0.762770071,0.204866225,-0.280194085,0.567901235,0.110688297,0,0.498337527,-0.557013402,-0.864388643,-0.932673318,-0.390997973,-0.669077462,-0.272509159,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Hijab,Bread and Butter,0.358870281,-0.628539361,-0.16811538,0.093352006,-0.362462323,-0.165269817,-0.516526606,0.653197265,0.693375245,0.573382179,0,-0.576081167,-0.921714447,-0.593732251,0.800321301,-0.599498689,0.819341907,0.82379955,-0.928237649,-0.635091559,-0.012543192,-0.577350269,-0.9701425,-0.121179842,-0.384837852,0.311503807,0,0.685994341,0.401313413,-0.120912708,-0.028363328,-0.221403721,0.652857635,-0.279072786,0.294871795,-0.659966329,0.314269681,-0.435353546,-0.515122196,-0.639602149,-0.14910802,0.84366011,0.778393298,-0.34541206,-0.25819889,0.534522484,-0.70156076,0.916808988,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Hijab,CFDA Fashion Awards,-0.612372436,1,-0.662266179,0,0,0,0,0,0,0,0,-0.40824829,0,0,0,-0.555555556,0.577350269,-0.102062073,-0.151329982,0.253848657,0.534522484,0.577350269,-0.973328527,0.327326835,0,0,0,-0.40824829,0.080845208,-0.415656175,-0.163846384,-0.161374306,-0.878310066,-0.333333333,0.763762616,-0.730296743,-0.962250449,0.733333333,0,0,0.559016994,0,0.589304034,0,-0.25819889,-0.6172134,-0.490990253,0.2,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
